Variant,Sec,Date,TotalTrades,AvgReturnBps,TotalLongTrades,AvgLongReturn,TotalShortTrades,AvgShortReturn,TotalPosTrades,AvgPosReturn,TotalNegTrades,AvgNegReturn,10%ileRet,90%ileRet,10%ileLongRet,90%ileLongRet,10%ileShortRet,90%ileShortRet,MaxConsecutiveLosses,MaxConsecutiveProfits,MaxDrawdown,StrikeRate,TotalPosRet/TotalRet,AvgPosRet/AvgNegRet,AvgDuration,AvgLongDuration,AvgShortDuration,AvgProfitDuration,AvgLossDuration,nextTradeSlippage, avgCaseSlippage, bestCaseSlippage, worstCaseSlippage, avgSignalDuration
5_5_MaxPos_1,LAURUSLABS-EQ,20161219,21,3.66846273964522,10,0.543883225813169,11,6.50898957040163,12,37.6488734729156,9,-41.6387515713819,-55.5876029157271,73.5713175483136,-55.5876029157271,64.2287371801512,-44.7613594961745,124.662372740494,3,6,284.892068818616,57.1428571428571,5.86448425713159,-0.90417872899896,986.809523809524,526.5,1405.27272727273,1200.66666666667,701.666666666667,0,0,0,0,0.0972910798122066
