Variant,Sec,Date,Time,Qty,BuySell,TradePrice,execNext, execAvg, execBest, execWorst
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122421,-1,S,48035.0,48035.0,48035.0,48035.0,48035.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122436,1,B,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122437,1,B,48140.0,48140.0,48140.0,48140.0,48140.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122610,-1,S,48445.0,48445.0,48445.0,48445.0,48445.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122611,-1,S,48415.0,48415.0,48415.0,48415.0,48415.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122779,1,B,48150.0,48150.0,48150.0,48150.0,48150.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122780,1,B,48150.0,48150.0,48150.0,48150.0,48150.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122796,-1,S,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122797,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122866,1,B,47780.0,47780.0,47780.0,47780.0,47780.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122867,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122903,-1,S,47600.0,47600.0,47600.0,47600.0,47600.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122904,-1,S,47585.0,47585.0,47585.0,47585.0,47585.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122997,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122998,1,B,47665.0,47665.0,47665.0,47665.0,47665.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123041,-1,S,47625.0,47625.0,47625.0,47625.0,47625.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123042,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123078,1,B,47740.0,47740.0,47740.0,47740.0,47740.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123079,1,B,47740.0,47740.0,47740.0,47740.0,47740.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123112,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123113,-1,S,47655.0,47655.0,47655.0,47655.0,47655.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123146,1,B,47790.0,47790.0,47790.0,47790.0,47790.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123147,1,B,47765.0,47765.0,47765.0,47765.0,47765.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123180,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123181,-1,S,47690.0,47690.0,47690.0,47690.0,47690.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123250,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123251,1,B,47720.0,47720.0,47720.0,47720.0,47720.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123264,-1,S,47675.0,47675.0,47675.0,47675.0,47675.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123265,-1,S,47690.0,47690.0,47690.0,47690.0,47690.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123456,1,B,47730.0,47730.0,47730.0,47730.0,47730.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123457,1,B,47705.0,47705.0,47705.0,47705.0,47705.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123579,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123580,-1,S,47645.0,47645.0,47645.0,47645.0,47645.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123708,1,B,47765.0,47765.0,47765.0,47765.0,47765.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123709,1,B,47760.0,47760.0,47760.0,47760.0,47760.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123748,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123749,-1,S,47735.0,47735.0,47735.0,47735.0,47735.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123783,1,B,47780.0,47780.0,47780.0,47780.0,47780.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123784,1,B,47775.0,47775.0,47775.0,47775.0,47775.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123807,-1,S,47670.0,47670.0,47670.0,47670.0,47670.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123808,-1,S,47665.0,47665.0,47665.0,47665.0,47665.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123970,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123971,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124012,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124013,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124042,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124043,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124265,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124266,-1,S,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124284,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124285,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124320,-1,S,47730.0,47730.0,47730.0,47730.0,47730.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124321,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124392,1,B,47805.0,47805.0,47805.0,47805.0,47805.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124393,1,B,47855.0,47855.0,47855.0,47855.0,47855.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124414,-1,S,47810.0,47810.0,47810.0,47810.0,47810.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124415,-1,S,47850.0,47850.0,47850.0,47850.0,47850.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124489,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124490,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124511,-1,S,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124512,-1,S,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124531,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124532,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124667,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124668,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124721,1,B,47800.0,47800.0,47800.0,47800.0,47800.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124722,1,B,47770.0,47770.0,47770.0,47770.0,47770.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124737,-1,S,47765.0,47765.0,47765.0,47765.0,47765.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124738,-1,S,47765.0,47765.0,47765.0,47765.0,47765.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125032,1,B,47715.0,47715.0,47715.0,47715.0,47715.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125033,1,B,47700.0,47700.0,47700.0,47700.0,47700.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125201,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125202,-1,S,47645.0,47645.0,47645.0,47645.0,47645.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126271,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126272,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126506,-1,S,47655.0,47655.0,47655.0,47655.0,47655.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126507,-1,S,47655.0,47655.0,47655.0,47655.0,47655.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126899,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126900,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127143,-1,S,47600.0,47600.0,47600.0,47600.0,47600.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127144,-1,S,47625.0,47625.0,47625.0,47625.0,47625.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127162,1,B,47645.0,47645.0,47645.0,47645.0,47645.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127163,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127201,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127202,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127586,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127587,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127730,-1,S,47900.0,47900.0,47900.0,47900.0,47900.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127731,-1,S,47900.0,47900.0,47900.0,47900.0,47900.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127741,1,B,47970.0,47970.0,47970.0,47970.0,47970.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127742,1,B,47900.0,47900.0,47900.0,47900.0,47900.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127810,-1,S,47970.0,47970.0,47970.0,47970.0,47970.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127811,-1,S,47950.0,47950.0,47950.0,47950.0,47950.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128026,1,B,48095.0,48095.0,48095.0,48095.0,48095.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128027,1,B,48040.0,48040.0,48040.0,48040.0,48040.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128063,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128064,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128085,1,B,48110.0,48110.0,48110.0,48110.0,48110.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128086,1,B,48110.0,48110.0,48110.0,48110.0,48110.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128114,-1,S,47990.0,47990.0,47990.0,47990.0,47990.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128115,-1,S,47985.0,47985.0,47985.0,47985.0,47985.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128218,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128220,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128236,-1,S,47925.0,47925.0,47925.0,47925.0,47925.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128237,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128384,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128386,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128461,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128462,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128527,1,B,48070.0,48070.0,48070.0,48070.0,48070.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128528,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128822,-1,S,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128823,-1,S,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128847,1,B,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128849,1,B,48090.0,48090.0,48090.0,48090.0,48090.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128950,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128951,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129247,1,B,48105.0,48105.0,48105.0,48105.0,48105.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129248,1,B,48095.0,48095.0,48095.0,48095.0,48095.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129384,-1,S,48420.0,48420.0,48420.0,48420.0,48420.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129385,-1,S,48430.0,48430.0,48430.0,48430.0,48430.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129724,1,B,48025.0,48025.0,48025.0,48025.0,48025.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129725,1,B,48025.0,48025.0,48025.0,48025.0,48025.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129829,-1,S,48055.0,48055.0,48055.0,48055.0,48055.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129830,-1,S,48045.0,48045.0,48045.0,48045.0,48045.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129857,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129859,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130598,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130599,-1,S,48025.0,48025.0,48025.0,48025.0,48025.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130804,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130805,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130920,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130922,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131270,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131271,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132756,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132757,-1,S,48340.0,48340.0,48340.0,48340.0,48340.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132945,1,B,48440.0,48440.0,48440.0,48440.0,48440.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132946,1,B,48435.0,48435.0,48435.0,48435.0,48435.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132965,-1,S,48405.0,48405.0,48405.0,48405.0,48405.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132966,-1,S,48400.0,48400.0,48400.0,48400.0,48400.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133015,1,B,48335.0,48335.0,48335.0,48335.0,48335.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133016,1,B,48330.0,48330.0,48330.0,48330.0,48330.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133103,-1,S,48425.0,48425.0,48425.0,48425.0,48425.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133105,-1,S,48430.0,48430.0,48430.0,48430.0,48430.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133160,1,B,48425.0,48425.0,48425.0,48425.0,48425.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133161,1,B,48415.0,48415.0,48415.0,48415.0,48415.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133464,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133465,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133765,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133766,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133923,-1,S,48180.0,48180.0,48180.0,48180.0,48180.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133924,-1,S,48170.0,48170.0,48170.0,48170.0,48170.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135467,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135468,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135550,-1,S,48190.0,48190.0,48190.0,48190.0,48190.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135551,-1,S,48220.0,48220.0,48220.0,48220.0,48220.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135898,1,B,48060.0,48060.0,48060.0,48060.0,48060.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135899,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135967,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135968,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136273,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136274,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136307,-1,S,48110.0,48110.0,48110.0,48110.0,48110.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136308,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136457,1,B,48145.0,48145.0,48145.0,48145.0,48145.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136458,1,B,48145.0,48145.0,48145.0,48145.0,48145.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136920,-1,S,48075.0,48075.0,48075.0,48075.0,48075.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136921,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137048,1,B,48140.0,48140.0,48140.0,48140.0,48140.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137049,1,B,48140.0,48140.0,48140.0,48140.0,48140.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137676,-1,S,48035.0,48035.0,48035.0,48035.0,48035.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137677,-1,S,48055.0,48055.0,48055.0,48055.0,48055.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137820,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137821,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137902,-1,S,48060.0,48060.0,48060.0,48060.0,48060.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137903,-1,S,48060.0,48060.0,48060.0,48060.0,48060.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137924,1,B,48085.0,48085.0,48085.0,48085.0,48085.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137925,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138516,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138517,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138846,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138847,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138891,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138892,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139029,1,B,48055.0,48055.0,48055.0,48055.0,48055.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139030,1,B,48055.0,48055.0,48055.0,48055.0,48055.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139111,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139112,-1,S,47980.0,47980.0,47980.0,47980.0,47980.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139229,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139230,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140408,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140409,-1,S,48045.0,48045.0,48045.0,48045.0,48045.0
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140698,1,B,48025.0,48025.0,48025.0,48025.0,48025.0
