Variant,Sec,Date,TotalTrades,AvgReturnBps,TotalLongTrades,AvgLongReturn,TotalShortTrades,AvgShortReturn,TotalPosTrades,AvgPosReturn,TotalNegTrades,AvgNegReturn,10%ileRet,90%ileRet,10%ileLongRet,90%ileLongRet,10%ileShortRet,90%ileShortRet,MaxConsecutiveLosses,MaxConsecutiveProfits,MaxDrawdown,StrikeRate,TotalPosRet/TotalRet,AvgPosRet/AvgNegRet,AvgDuration,AvgLongDuration,AvgShortDuration,AvgProfitDuration,AvgLossDuration,nextTradeSlippage, avgCaseSlippage, bestCaseSlippage, worstCaseSlippage, avgSignalDuration
21_5_MaxPos_1,LAURUSLABS-EQ,20161219,118,-0.275108966977465,59,-0.701725632567627,59,0.151507698612697,39,24.5439209092433,79,-12.5275414375168,-21.8351962568235,30.3649023611329,-22.002200220022,30.3649023611329,-19.9171864353478,32.4454445549218,20,4,370.80179601851,33.0508474576271,-29.4864029659169,-1.95919694472057,174.762711864407,179.949152542373,169.576271186441,267.871794871795,128.79746835443,0,0,0,0,0.0968169014084507
