1482121801,LAURUSLABS-EQ,20161219,34_5,49300.0,0
1482121802,LAURUSLABS-EQ,20161219,34_5,49110.0,0
1482121803,LAURUSLABS-EQ,20161219,34_5,49300.0,0
1482121804,LAURUSLABS-EQ,20161219,34_5,49605.0,0
1482121805,LAURUSLABS-EQ,20161219,34_5,49625.0,0
1482121806,LAURUSLABS-EQ,20161219,34_5,49625.0,0
1482121807,LAURUSLABS-EQ,20161219,34_5,49605.0,0
1482121808,LAURUSLABS-EQ,20161219,34_5,49625.0,0
1482121809,LAURUSLABS-EQ,20161219,34_5,49395.0,0
1482121810,LAURUSLABS-EQ,20161219,34_5,49250.0,0
1482121811,LAURUSLABS-EQ,20161219,34_5,49160.0,0
1482121812,LAURUSLABS-EQ,20161219,34_5,49090.0,0
1482121813,LAURUSLABS-EQ,20161219,34_5,49000.0,0
1482121814,LAURUSLABS-EQ,20161219,34_5,48990.0,0
1482121815,LAURUSLABS-EQ,20161219,34_5,48865.0,0
1482121816,LAURUSLABS-EQ,20161219,34_5,48800.0,0
1482121817,LAURUSLABS-EQ,20161219,34_5,48615.0,0
1482121818,LAURUSLABS-EQ,20161219,34_5,48595.0,0
1482121819,LAURUSLABS-EQ,20161219,34_5,48500.0,0
1482121820,LAURUSLABS-EQ,20161219,34_5,48530.0,0
1482121821,LAURUSLABS-EQ,20161219,34_5,48505.0,0
1482121822,LAURUSLABS-EQ,20161219,34_5,48445.0,0
1482121823,LAURUSLABS-EQ,20161219,34_5,48465.0,0
1482121824,LAURUSLABS-EQ,20161219,34_5,48430.0,0
1482121825,LAURUSLABS-EQ,20161219,34_5,48410.0,0
1482121826,LAURUSLABS-EQ,20161219,34_5,48680.0,0
1482121827,LAURUSLABS-EQ,20161219,34_5,48730.0,0
1482121828,LAURUSLABS-EQ,20161219,34_5,48750.0,0
1482121829,LAURUSLABS-EQ,20161219,34_5,48835.0,0
1482121830,LAURUSLABS-EQ,20161219,34_5,48840.0,0
1482121831,LAURUSLABS-EQ,20161219,34_5,48840.0,0
1482121832,LAURUSLABS-EQ,20161219,34_5,48765.0,0
1482121833,LAURUSLABS-EQ,20161219,34_5,48710.0,0
1482121834,LAURUSLABS-EQ,20161219,34_5,48670.0,0
1482121835,LAURUSLABS-EQ,20161219,34_5,48640.0,0
1482121836,LAURUSLABS-EQ,20161219,34_5,48610.0,0
1482121837,LAURUSLABS-EQ,20161219,34_5,48595.0,0
1482121838,LAURUSLABS-EQ,20161219,34_5,48535.0,0
1482121839,LAURUSLABS-EQ,20161219,34_5,48505.0,0
1482121840,LAURUSLABS-EQ,20161219,34_5,48475.0,0
1482121841,LAURUSLABS-EQ,20161219,34_5,48300.0,0
1482121842,LAURUSLABS-EQ,20161219,34_5,48265.0,0
1482121843,LAURUSLABS-EQ,20161219,34_5,48305.0,0
1482121844,LAURUSLABS-EQ,20161219,34_5,48430.0,0
1482121845,LAURUSLABS-EQ,20161219,34_5,48460.0,0
1482121846,LAURUSLABS-EQ,20161219,34_5,48360.0,-2
1482121847,LAURUSLABS-EQ,20161219,34_5,48370.0,-2
1482121848,LAURUSLABS-EQ,20161219,34_5,48210.0,-2
1482121849,LAURUSLABS-EQ,20161219,34_5,48185.0,-2
1482121850,LAURUSLABS-EQ,20161219,34_5,48020.0,-2
1482121851,LAURUSLABS-EQ,20161219,34_5,48000.0,-2
1482121852,LAURUSLABS-EQ,20161219,34_5,48000.0,-2
1482121853,LAURUSLABS-EQ,20161219,34_5,48130.0,-2
1482121854,LAURUSLABS-EQ,20161219,34_5,48155.0,-2
1482121855,LAURUSLABS-EQ,20161219,34_5,48065.0,-2
1482121856,LAURUSLABS-EQ,20161219,34_5,47880.0,-2
1482121857,LAURUSLABS-EQ,20161219,34_5,47860.0,-2
1482121858,LAURUSLABS-EQ,20161219,34_5,47845.0,-2
1482121859,LAURUSLABS-EQ,20161219,34_5,47850.0,-2
1482121860,LAURUSLABS-EQ,20161219,34_5,47895.0,-2
1482121861,LAURUSLABS-EQ,20161219,34_5,47820.0,-2
1482121862,LAURUSLABS-EQ,20161219,34_5,47900.0,-2
1482121863,LAURUSLABS-EQ,20161219,34_5,47845.0,-2
1482121864,LAURUSLABS-EQ,20161219,34_5,47700.0,-2
1482121865,LAURUSLABS-EQ,20161219,34_5,47705.0,-2
1482121866,LAURUSLABS-EQ,20161219,34_5,47670.0,-2
1482121867,LAURUSLABS-EQ,20161219,34_5,47650.0,-2
1482121868,LAURUSLABS-EQ,20161219,34_5,47705.0,-2
1482121869,LAURUSLABS-EQ,20161219,34_5,47720.0,-2
1482121870,LAURUSLABS-EQ,20161219,34_5,47655.0,-2
1482121871,LAURUSLABS-EQ,20161219,34_5,47600.0,-2
1482121872,LAURUSLABS-EQ,20161219,34_5,47515.0,-2
1482121873,LAURUSLABS-EQ,20161219,34_5,47630.0,-2
1482121874,LAURUSLABS-EQ,20161219,34_5,47765.0,-2
1482121875,LAURUSLABS-EQ,20161219,34_5,47785.0,-2
1482121876,LAURUSLABS-EQ,20161219,34_5,47850.0,-2
1482121877,LAURUSLABS-EQ,20161219,34_5,47910.0,-2
1482121878,LAURUSLABS-EQ,20161219,34_5,47985.0,-2
1482121879,LAURUSLABS-EQ,20161219,34_5,47960.0,-2
1482121880,LAURUSLABS-EQ,20161219,34_5,47905.0,-2
1482121881,LAURUSLABS-EQ,20161219,34_5,47885.0,-2
1482121882,LAURUSLABS-EQ,20161219,34_5,47815.0,-2
1482121883,LAURUSLABS-EQ,20161219,34_5,47755.0,-2
1482121884,LAURUSLABS-EQ,20161219,34_5,47730.0,-2
1482121885,LAURUSLABS-EQ,20161219,34_5,47820.0,-2
1482121886,LAURUSLABS-EQ,20161219,34_5,47890.0,-2
1482121887,LAURUSLABS-EQ,20161219,34_5,47845.0,-2
1482121888,LAURUSLABS-EQ,20161219,34_5,47815.0,-2
1482121889,LAURUSLABS-EQ,20161219,34_5,47770.0,-2
1482121890,LAURUSLABS-EQ,20161219,34_5,47760.0,-2
1482121891,LAURUSLABS-EQ,20161219,34_5,47700.0,-2
1482121892,LAURUSLABS-EQ,20161219,34_5,47700.0,-2
1482121893,LAURUSLABS-EQ,20161219,34_5,47705.0,-2
1482121894,LAURUSLABS-EQ,20161219,34_5,47730.0,-2
1482121895,LAURUSLABS-EQ,20161219,34_5,47800.0,-2
1482121896,LAURUSLABS-EQ,20161219,34_5,47815.0,-2
1482121897,LAURUSLABS-EQ,20161219,34_5,47905.0,-2
1482121898,LAURUSLABS-EQ,20161219,34_5,47950.0,-2
1482121899,LAURUSLABS-EQ,20161219,34_5,48030.0,-2
1482121900,LAURUSLABS-EQ,20161219,34_5,48055.0,-2
1482121901,LAURUSLABS-EQ,20161219,34_5,48095.0,-2
1482121902,LAURUSLABS-EQ,20161219,34_5,48100.0,-2
1482121903,LAURUSLABS-EQ,20161219,34_5,48005.0,-2
1482121904,LAURUSLABS-EQ,20161219,34_5,48025.0,-2
1482121905,LAURUSLABS-EQ,20161219,34_5,48000.0,-2
1482121906,LAURUSLABS-EQ,20161219,34_5,48010.0,-2
1482121907,LAURUSLABS-EQ,20161219,34_5,48090.0,-2
1482121908,LAURUSLABS-EQ,20161219,34_5,48045.0,-2
1482121909,LAURUSLABS-EQ,20161219,34_5,48100.0,2
1482121910,LAURUSLABS-EQ,20161219,34_5,48105.0,2
1482121911,LAURUSLABS-EQ,20161219,34_5,48150.0,2
1482121912,LAURUSLABS-EQ,20161219,34_5,48175.0,2
1482121913,LAURUSLABS-EQ,20161219,34_5,48075.0,2
1482121914,LAURUSLABS-EQ,20161219,34_5,48035.0,2
1482121915,LAURUSLABS-EQ,20161219,34_5,48035.0,2
1482121916,LAURUSLABS-EQ,20161219,34_5,47905.0,2
1482121917,LAURUSLABS-EQ,20161219,34_5,47885.0,2
1482121918,LAURUSLABS-EQ,20161219,34_5,47875.0,2
1482121919,LAURUSLABS-EQ,20161219,34_5,47835.0,2
1482121920,LAURUSLABS-EQ,20161219,34_5,47850.0,2
1482121921,LAURUSLABS-EQ,20161219,34_5,47825.0,-2
1482121922,LAURUSLABS-EQ,20161219,34_5,47865.0,-2
1482121923,LAURUSLABS-EQ,20161219,34_5,47900.0,-2
1482121924,LAURUSLABS-EQ,20161219,34_5,47935.0,-2
1482121925,LAURUSLABS-EQ,20161219,34_5,47935.0,-2
1482121926,LAURUSLABS-EQ,20161219,34_5,47975.0,-2
1482121927,LAURUSLABS-EQ,20161219,34_5,47880.0,-2
1482121928,LAURUSLABS-EQ,20161219,34_5,47850.0,-2
1482121929,LAURUSLABS-EQ,20161219,34_5,47795.0,-2
1482121930,LAURUSLABS-EQ,20161219,34_5,47760.0,-2
1482121931,LAURUSLABS-EQ,20161219,34_5,47735.0,-2
1482121932,LAURUSLABS-EQ,20161219,34_5,47705.0,-2
1482121933,LAURUSLABS-EQ,20161219,34_5,47755.0,-2
1482121934,LAURUSLABS-EQ,20161219,34_5,47695.0,-2
1482121935,LAURUSLABS-EQ,20161219,34_5,47630.0,-2
1482121936,LAURUSLABS-EQ,20161219,34_5,47650.0,-2
1482121937,LAURUSLABS-EQ,20161219,34_5,47625.0,-2
1482121938,LAURUSLABS-EQ,20161219,34_5,47610.0,-2
1482121939,LAURUSLABS-EQ,20161219,34_5,47570.0,-2
1482121940,LAURUSLABS-EQ,20161219,34_5,47555.0,-2
1482121941,LAURUSLABS-EQ,20161219,34_5,47695.0,-2
1482121942,LAURUSLABS-EQ,20161219,34_5,47725.0,-2
1482121943,LAURUSLABS-EQ,20161219,34_5,47650.0,-2
1482121944,LAURUSLABS-EQ,20161219,34_5,47715.0,-2
1482121945,LAURUSLABS-EQ,20161219,34_5,47735.0,-2
1482121946,LAURUSLABS-EQ,20161219,34_5,47780.0,-2
1482121947,LAURUSLABS-EQ,20161219,34_5,47775.0,-2
1482121948,LAURUSLABS-EQ,20161219,34_5,47740.0,-2
1482121949,LAURUSLABS-EQ,20161219,34_5,47730.0,-2
1482121950,LAURUSLABS-EQ,20161219,34_5,47725.0,-2
1482121951,LAURUSLABS-EQ,20161219,34_5,47770.0,-2
1482121952,LAURUSLABS-EQ,20161219,34_5,47720.0,-2
1482121953,LAURUSLABS-EQ,20161219,34_5,47770.0,-2
1482121954,LAURUSLABS-EQ,20161219,34_5,47790.0,-2
1482121955,LAURUSLABS-EQ,20161219,34_5,47795.0,-2
1482121956,LAURUSLABS-EQ,20161219,34_5,47790.0,-2
1482121957,LAURUSLABS-EQ,20161219,34_5,47735.0,-2
1482121958,LAURUSLABS-EQ,20161219,34_5,47830.0,-2
1482121959,LAURUSLABS-EQ,20161219,34_5,47820.0,-2
1482121960,LAURUSLABS-EQ,20161219,34_5,47815.0,-2
1482121961,LAURUSLABS-EQ,20161219,34_5,47830.0,2
1482121962,LAURUSLABS-EQ,20161219,34_5,47805.0,2
1482121963,LAURUSLABS-EQ,20161219,34_5,47810.0,2
1482121964,LAURUSLABS-EQ,20161219,34_5,47850.0,2
1482121965,LAURUSLABS-EQ,20161219,34_5,47800.0,2
1482121966,LAURUSLABS-EQ,20161219,34_5,47810.0,2
1482121967,LAURUSLABS-EQ,20161219,34_5,47835.0,2
1482121968,LAURUSLABS-EQ,20161219,34_5,47800.0,2
1482121969,LAURUSLABS-EQ,20161219,34_5,47785.0,2
1482121970,LAURUSLABS-EQ,20161219,34_5,47715.0,2
1482121971,LAURUSLABS-EQ,20161219,34_5,47705.0,2
1482121972,LAURUSLABS-EQ,20161219,34_5,47660.0,2
1482121973,LAURUSLABS-EQ,20161219,34_5,47610.0,2
1482121974,LAURUSLABS-EQ,20161219,34_5,47600.0,2
1482121975,LAURUSLABS-EQ,20161219,34_5,47600.0,2
1482121976,LAURUSLABS-EQ,20161219,34_5,47650.0,2
1482121977,LAURUSLABS-EQ,20161219,34_5,47650.0,2
1482121978,LAURUSLABS-EQ,20161219,34_5,47700.0,2
1482121979,LAURUSLABS-EQ,20161219,34_5,47755.0,2
1482121980,LAURUSLABS-EQ,20161219,34_5,47725.0,2
1482121981,LAURUSLABS-EQ,20161219,34_5,47755.0,2
1482121982,LAURUSLABS-EQ,20161219,34_5,47700.0,2
1482121983,LAURUSLABS-EQ,20161219,34_5,47665.0,2
1482121984,LAURUSLABS-EQ,20161219,34_5,47615.0,2
1482121985,LAURUSLABS-EQ,20161219,34_5,47610.0,2
1482121986,LAURUSLABS-EQ,20161219,34_5,47610.0,2
1482121987,LAURUSLABS-EQ,20161219,34_5,47605.0,2
1482121988,LAURUSLABS-EQ,20161219,34_5,47625.0,2
1482121989,LAURUSLABS-EQ,20161219,34_5,47695.0,2
1482121990,LAURUSLABS-EQ,20161219,34_5,47665.0,2
1482121991,LAURUSLABS-EQ,20161219,34_5,47720.0,2
1482121992,LAURUSLABS-EQ,20161219,34_5,47730.0,2
1482121993,LAURUSLABS-EQ,20161219,34_5,47720.0,2
1482121994,LAURUSLABS-EQ,20161219,34_5,47700.0,2
1482121995,LAURUSLABS-EQ,20161219,34_5,47705.0,2
1482121996,LAURUSLABS-EQ,20161219,34_5,47700.0,2
1482121997,LAURUSLABS-EQ,20161219,34_5,47645.0,2
1482121998,LAURUSLABS-EQ,20161219,34_5,47640.0,2
1482121999,LAURUSLABS-EQ,20161219,34_5,47640.0,2
1482122000,LAURUSLABS-EQ,20161219,34_5,47635.0,2
1482122001,LAURUSLABS-EQ,20161219,34_5,47590.0,2
1482122002,LAURUSLABS-EQ,20161219,34_5,47600.0,2
1482122003,LAURUSLABS-EQ,20161219,34_5,47540.0,-2
1482122004,LAURUSLABS-EQ,20161219,34_5,47500.0,-2
1482122005,LAURUSLABS-EQ,20161219,34_5,47500.0,-2
1482122006,LAURUSLABS-EQ,20161219,34_5,47560.0,-2
1482122007,LAURUSLABS-EQ,20161219,34_5,47560.0,-2
1482122008,LAURUSLABS-EQ,20161219,34_5,47580.0,-2
1482122009,LAURUSLABS-EQ,20161219,34_5,47655.0,-2
1482122010,LAURUSLABS-EQ,20161219,34_5,47650.0,-2
1482122011,LAURUSLABS-EQ,20161219,34_5,47640.0,-2
1482122012,LAURUSLABS-EQ,20161219,34_5,47650.0,-2
1482122013,LAURUSLABS-EQ,20161219,34_5,47565.0,-2
1482122014,LAURUSLABS-EQ,20161219,34_5,47585.0,-2
1482122015,LAURUSLABS-EQ,20161219,34_5,47545.0,-2
1482122016,LAURUSLABS-EQ,20161219,34_5,47520.0,-2
1482122017,LAURUSLABS-EQ,20161219,34_5,47580.0,-2
1482122018,LAURUSLABS-EQ,20161219,34_5,47535.0,-2
1482122019,LAURUSLABS-EQ,20161219,34_5,47515.0,-2
1482122020,LAURUSLABS-EQ,20161219,34_5,47570.0,-2
1482122021,LAURUSLABS-EQ,20161219,34_5,47550.0,-2
1482122022,LAURUSLABS-EQ,20161219,34_5,47575.0,-2
1482122023,LAURUSLABS-EQ,20161219,34_5,47575.0,-2
1482122024,LAURUSLABS-EQ,20161219,34_5,47555.0,-2
1482122025,LAURUSLABS-EQ,20161219,34_5,47520.0,-2
1482122026,LAURUSLABS-EQ,20161219,34_5,47520.0,-2
1482122027,LAURUSLABS-EQ,20161219,34_5,47520.0,-2
1482122028,LAURUSLABS-EQ,20161219,34_5,47525.0,-2
1482122029,LAURUSLABS-EQ,20161219,34_5,47530.0,-2
1482122030,LAURUSLABS-EQ,20161219,34_5,47550.0,-2
1482122031,LAURUSLABS-EQ,20161219,34_5,47550.0,-2
1482122032,LAURUSLABS-EQ,20161219,34_5,47555.0,-2
1482122033,LAURUSLABS-EQ,20161219,34_5,47555.0,-2
1482122034,LAURUSLABS-EQ,20161219,34_5,47565.0,-2
1482122035,LAURUSLABS-EQ,20161219,34_5,47625.0,-2
1482122036,LAURUSLABS-EQ,20161219,34_5,47620.0,-2
1482122037,LAURUSLABS-EQ,20161219,34_5,47610.0,-2
1482122038,LAURUSLABS-EQ,20161219,34_5,47600.0,-2
1482122039,LAURUSLABS-EQ,20161219,34_5,47600.0,-2
1482122040,LAURUSLABS-EQ,20161219,34_5,47555.0,-2
1482122041,LAURUSLABS-EQ,20161219,34_5,47510.0,-2
