Variant,Sec,Date,Time,Qty,BuySell,TradePrice,execNext, execAvg, execBest, execWorst
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122807,-1,S,48015.0,48015.0,48015.0,48015.0,48015.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122866,1,B,47780.0,47780.0,47780.0,47780.0,47780.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122867,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122903,-1,S,47600.0,47600.0,47600.0,47600.0,47600.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122904,-1,S,47585.0,47585.0,47585.0,47585.0,47585.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122997,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122998,1,B,47665.0,47665.0,47665.0,47665.0,47665.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123041,-1,S,47625.0,47625.0,47625.0,47625.0,47625.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123042,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123078,1,B,47740.0,47740.0,47740.0,47740.0,47740.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123079,1,B,47740.0,47740.0,47740.0,47740.0,47740.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123112,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123113,-1,S,47655.0,47655.0,47655.0,47655.0,47655.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123146,1,B,47790.0,47790.0,47790.0,47790.0,47790.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123147,1,B,47765.0,47765.0,47765.0,47765.0,47765.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123180,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123181,-1,S,47690.0,47690.0,47690.0,47690.0,47690.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123250,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123251,1,B,47720.0,47720.0,47720.0,47720.0,47720.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123274,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123275,-1,S,47665.0,47665.0,47665.0,47665.0,47665.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123386,1,B,47745.0,47745.0,47745.0,47745.0,47745.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123387,1,B,47715.0,47715.0,47715.0,47715.0,47715.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123407,-1,S,47710.0,47710.0,47710.0,47710.0,47710.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123408,-1,S,47725.0,47725.0,47725.0,47725.0,47725.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123456,1,B,47730.0,47730.0,47730.0,47730.0,47730.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123457,1,B,47705.0,47705.0,47705.0,47705.0,47705.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123492,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123493,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123708,1,B,47765.0,47765.0,47765.0,47765.0,47765.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123709,1,B,47760.0,47760.0,47760.0,47760.0,47760.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123748,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123749,-1,S,47735.0,47735.0,47735.0,47735.0,47735.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123783,1,B,47780.0,47780.0,47780.0,47780.0,47780.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123784,1,B,47775.0,47775.0,47775.0,47775.0,47775.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123807,-1,S,47670.0,47670.0,47670.0,47670.0,47670.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123808,-1,S,47665.0,47665.0,47665.0,47665.0,47665.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123970,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123971,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124012,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124013,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124042,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124043,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124265,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124266,-1,S,47660.0,47660.0,47660.0,47660.0,47660.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124284,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124285,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124324,-1,S,47705.0,47705.0,47705.0,47705.0,47705.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124325,-1,S,47715.0,47715.0,47715.0,47715.0,47715.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124392,1,B,47805.0,47805.0,47805.0,47805.0,47805.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124393,1,B,47855.0,47855.0,47855.0,47855.0,47855.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124422,-1,S,47800.0,47800.0,47800.0,47800.0,47800.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124423,-1,S,47805.0,47805.0,47805.0,47805.0,47805.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124597,1,B,47720.0,47720.0,47720.0,47720.0,47720.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124599,1,B,47740.0,47740.0,47740.0,47740.0,47740.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124667,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124668,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124721,1,B,47800.0,47800.0,47800.0,47800.0,47800.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124722,1,B,47770.0,47770.0,47770.0,47770.0,47770.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124740,-1,S,47755.0,47755.0,47755.0,47755.0,47755.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124741,-1,S,47750.0,47750.0,47750.0,47750.0,47750.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125032,1,B,47715.0,47715.0,47715.0,47715.0,47715.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125033,1,B,47700.0,47700.0,47700.0,47700.0,47700.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125201,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125202,-1,S,47645.0,47645.0,47645.0,47645.0,47645.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126271,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126272,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126430,-1,S,47705.0,47705.0,47705.0,47705.0,47705.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126431,-1,S,47700.0,47700.0,47700.0,47700.0,47700.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126605,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126607,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126807,-1,S,47630.0,47630.0,47630.0,47630.0,47630.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126808,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126899,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126900,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127143,-1,S,47600.0,47600.0,47600.0,47600.0,47600.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127144,-1,S,47625.0,47625.0,47625.0,47625.0,47625.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127162,1,B,47645.0,47645.0,47645.0,47645.0,47645.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127163,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127201,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127202,-1,S,47640.0,47640.0,47640.0,47640.0,47640.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127580,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127581,1,B,47635.0,47635.0,47635.0,47635.0,47635.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127810,-1,S,47970.0,47970.0,47970.0,47970.0,47970.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127811,-1,S,47950.0,47950.0,47950.0,47950.0,47950.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128026,1,B,48095.0,48095.0,48095.0,48095.0,48095.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128027,1,B,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128063,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128064,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128085,1,B,48110.0,48110.0,48110.0,48110.0,48110.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128086,1,B,48110.0,48110.0,48110.0,48110.0,48110.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128114,-1,S,47990.0,47990.0,47990.0,47990.0,47990.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128115,-1,S,47985.0,47985.0,47985.0,47985.0,47985.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128218,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128220,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128236,-1,S,47925.0,47925.0,47925.0,47925.0,47925.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128237,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128384,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128386,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128463,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128464,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128538,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128539,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128595,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128596,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128652,1,B,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128653,1,B,48035.0,48035.0,48035.0,48035.0,48035.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128822,-1,S,48090.0,48090.0,48090.0,48090.0,48090.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128823,-1,S,48090.0,48090.0,48090.0,48090.0,48090.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128877,1,B,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128878,1,B,48090.0,48090.0,48090.0,48090.0,48090.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128950,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128951,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129247,1,B,48105.0,48105.0,48105.0,48105.0,48105.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129248,1,B,48095.0,48095.0,48095.0,48095.0,48095.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129399,-1,S,48375.0,48375.0,48375.0,48375.0,48375.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129400,-1,S,48385.0,48385.0,48385.0,48385.0,48385.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129498,1,B,48265.0,48265.0,48265.0,48265.0,48265.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129499,1,B,48270.0,48270.0,48270.0,48270.0,48270.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129523,-1,S,48230.0,48230.0,48230.0,48230.0,48230.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129524,-1,S,48230.0,48230.0,48230.0,48230.0,48230.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129737,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129738,1,B,48035.0,48035.0,48035.0,48035.0,48035.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129829,-1,S,48055.0,48055.0,48055.0,48055.0,48055.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129830,-1,S,48045.0,48045.0,48045.0,48045.0,48045.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130201,1,B,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130202,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130598,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130599,-1,S,48025.0,48025.0,48025.0,48025.0,48025.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130804,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130805,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130920,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130922,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131270,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131271,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132990,-1,S,48325.0,48325.0,48325.0,48325.0,48325.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132991,-1,S,48325.0,48325.0,48325.0,48325.0,48325.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133015,1,B,48335.0,48335.0,48335.0,48335.0,48335.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133016,1,B,48330.0,48330.0,48330.0,48330.0,48330.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133464,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133465,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133765,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133766,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133923,-1,S,48180.0,48180.0,48180.0,48180.0,48180.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133924,-1,S,48170.0,48170.0,48170.0,48170.0,48170.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135467,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135468,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135550,-1,S,48190.0,48190.0,48190.0,48190.0,48190.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135551,-1,S,48220.0,48220.0,48220.0,48220.0,48220.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135898,1,B,48060.0,48060.0,48060.0,48060.0,48060.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135899,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135967,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135968,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136273,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136274,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136309,-1,S,48105.0,48105.0,48105.0,48105.0,48105.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136310,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136411,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136412,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136669,-1,S,48140.0,48140.0,48140.0,48140.0,48140.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136670,-1,S,48155.0,48155.0,48155.0,48155.0,48155.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137018,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137019,1,B,48100.0,48100.0,48100.0,48100.0,48100.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137121,-1,S,48130.0,48130.0,48130.0,48130.0,48130.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137122,-1,S,48130.0,48130.0,48130.0,48130.0,48130.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137317,1,B,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137319,1,B,48115.0,48115.0,48115.0,48115.0,48115.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137676,-1,S,48035.0,48035.0,48035.0,48035.0,48035.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137677,-1,S,48055.0,48055.0,48055.0,48055.0,48055.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137820,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137821,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137902,-1,S,48060.0,48060.0,48060.0,48060.0,48060.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137903,-1,S,48060.0,48060.0,48060.0,48060.0,48060.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137924,1,B,48085.0,48085.0,48085.0,48085.0,48085.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137925,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138183,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138184,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138250,1,B,48070.0,48070.0,48070.0,48070.0,48070.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138251,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138516,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138517,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138846,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138847,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138891,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138892,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139025,1,B,48045.0,48045.0,48045.0,48045.0,48045.0
