Variant,Sec,Date,TotalTrades,AvgReturnBps,TotalLongTrades,AvgLongReturn,TotalShortTrades,AvgShortReturn,TotalPosTrades,AvgPosReturn,TotalNegTrades,AvgNegReturn,10%ileRet,90%ileRet,10%ileLongRet,90%ileLongRet,10%ileShortRet,90%ileShortRet,MaxConsecutiveLosses,MaxConsecutiveProfits,MaxDrawdown,StrikeRate,TotalPosRet/TotalRet,AvgPosRet/AvgNegRet,AvgDuration,AvgLongDuration,AvgShortDuration,AvgProfitDuration,AvgLossDuration,nextTradeSlippage, avgCaseSlippage, bestCaseSlippage, worstCaseSlippage, avgSignalDuration
34_5_MaxPos_1,LAURUSLABS-EQ,20161219,122,-1.62290313087418,61,-1.62001685699976,61,-1.6257894047486,39,20.7131985302965,83,-12.1181798150387,-19.9380869930217,19.763873719249,-20.7986688851913,26.0294653547816,-18.8699025055037,19.763873719249,25,4,501.018766409562,31.9672131147541,-4.07999232430794,-1.70926647784111,168.819672131148,168.114754098361,169.524590163934,263.923076923077,124.132530120482,0,0,0,0,0.0966948356807512
