Variant,Sec,Date,Time,Qty,BuySell,TradePrice,execNext, execAvg, execBest, execWorst
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122797,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122832,1,B,47865.0,47865.0,47865.0,47865.0,47865.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122833,1,B,47815.0,47815.0,47815.0,47815.0,47815.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122842,-1,S,47660.0,47660.0,47660.0,47660.0,47660.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122843,-1,S,47655.0,47655.0,47655.0,47655.0,47655.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122866,1,B,47780.0,47780.0,47780.0,47780.0,47780.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122867,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122903,-1,S,47600.0,47600.0,47600.0,47600.0,47600.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122904,-1,S,47585.0,47585.0,47585.0,47585.0,47585.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122915,1,B,47610.0,47610.0,47610.0,47610.0,47610.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482122916,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123163,-1,S,47800.0,47800.0,47800.0,47800.0,47800.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123164,-1,S,47810.0,47810.0,47810.0,47810.0,47810.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123193,1,B,47745.0,47745.0,47745.0,47745.0,47745.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123194,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123211,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123212,-1,S,47645.0,47645.0,47645.0,47645.0,47645.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123250,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123251,1,B,47720.0,47720.0,47720.0,47720.0,47720.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123264,-1,S,47675.0,47675.0,47675.0,47675.0,47675.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123265,-1,S,47690.0,47690.0,47690.0,47690.0,47690.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123708,1,B,47765.0,47765.0,47765.0,47765.0,47765.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123709,1,B,47760.0,47760.0,47760.0,47760.0,47760.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123748,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123749,-1,S,47735.0,47735.0,47735.0,47735.0,47735.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123970,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482123971,1,B,47680.0,47680.0,47680.0,47680.0,47680.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124012,-1,S,47635.0,47635.0,47635.0,47635.0,47635.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124013,-1,S,47650.0,47650.0,47650.0,47650.0,47650.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124042,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124043,1,B,47660.0,47660.0,47660.0,47660.0,47660.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124217,-1,S,47670.0,47670.0,47670.0,47670.0,47670.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124218,-1,S,47700.0,47700.0,47700.0,47700.0,47700.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124284,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124285,1,B,47710.0,47710.0,47710.0,47710.0,47710.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124320,-1,S,47730.0,47730.0,47730.0,47730.0,47730.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124321,-1,S,47740.0,47740.0,47740.0,47740.0,47740.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124398,1,B,47900.0,47900.0,47900.0,47900.0,47900.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124399,1,B,47865.0,47865.0,47865.0,47865.0,47865.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124414,-1,S,47810.0,47810.0,47810.0,47810.0,47810.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124415,-1,S,47850.0,47850.0,47850.0,47850.0,47850.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124489,1,B,47695.0,47695.0,47695.0,47695.0,47695.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124490,1,B,47670.0,47670.0,47670.0,47670.0,47670.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124667,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482124668,-1,S,47825.0,47825.0,47825.0,47825.0,47825.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125032,1,B,47715.0,47715.0,47715.0,47715.0,47715.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125033,1,B,47700.0,47700.0,47700.0,47700.0,47700.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125826,-1,S,47725.0,47725.0,47725.0,47725.0,47725.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482125827,-1,S,47725.0,47725.0,47725.0,47725.0,47725.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126899,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482126900,1,B,47650.0,47650.0,47650.0,47650.0,47650.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127730,-1,S,47900.0,47900.0,47900.0,47900.0,47900.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127731,-1,S,47900.0,47900.0,47900.0,47900.0,47900.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127741,1,B,47970.0,47970.0,47970.0,47970.0,47970.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127742,1,B,47900.0,47900.0,47900.0,47900.0,47900.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127804,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127805,-1,S,48060.0,48060.0,48060.0,48060.0,48060.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127817,1,B,48015.0,48015.0,48015.0,48015.0,48015.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127818,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127849,-1,S,47920.0,47920.0,47920.0,47920.0,47920.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482127850,-1,S,47920.0,47920.0,47920.0,47920.0,47920.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128040,1,B,48130.0,48130.0,48130.0,48130.0,48130.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128041,1,B,48105.0,48105.0,48105.0,48105.0,48105.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128063,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128064,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128075,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128076,1,B,48065.0,48065.0,48065.0,48065.0,48065.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128114,-1,S,47990.0,47990.0,47990.0,47990.0,47990.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128115,-1,S,47985.0,47985.0,47985.0,47985.0,47985.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128218,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128220,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128236,-1,S,47925.0,47925.0,47925.0,47925.0,47925.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128237,-1,S,47940.0,47940.0,47940.0,47940.0,47940.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128384,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128386,1,B,47960.0,47960.0,47960.0,47960.0,47960.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128453,-1,S,48105.0,48105.0,48105.0,48105.0,48105.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128454,-1,S,48125.0,48125.0,48125.0,48125.0,48125.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128793,1,B,48150.0,48150.0,48150.0,48150.0,48150.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128794,1,B,48130.0,48130.0,48130.0,48130.0,48130.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128806,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128807,-1,S,48130.0,48130.0,48130.0,48130.0,48130.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128877,1,B,48115.0,48115.0,48115.0,48115.0,48115.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482128878,1,B,48090.0,48090.0,48090.0,48090.0,48090.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129195,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129196,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129247,1,B,48105.0,48105.0,48105.0,48105.0,48105.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129248,1,B,48095.0,48095.0,48095.0,48095.0,48095.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129384,-1,S,48420.0,48420.0,48420.0,48420.0,48420.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482129385,-1,S,48430.0,48430.0,48430.0,48430.0,48430.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130522,1,B,48045.0,48045.0,48045.0,48045.0,48045.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130523,1,B,48045.0,48045.0,48045.0,48045.0,48045.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130598,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130599,-1,S,48025.0,48025.0,48025.0,48025.0,48025.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130804,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130805,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130920,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482130922,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131270,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482131271,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132570,-1,S,48215.0,48215.0,48215.0,48215.0,48215.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132571,-1,S,48220.0,48220.0,48220.0,48220.0,48220.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132619,1,B,48275.0,48275.0,48275.0,48275.0,48275.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132620,1,B,48245.0,48245.0,48245.0,48245.0,48245.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132756,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132757,-1,S,48340.0,48340.0,48340.0,48340.0,48340.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132945,1,B,48440.0,48440.0,48440.0,48440.0,48440.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482132946,1,B,48435.0,48435.0,48435.0,48435.0,48435.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133103,-1,S,48425.0,48425.0,48425.0,48425.0,48425.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133105,-1,S,48430.0,48430.0,48430.0,48430.0,48430.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133160,1,B,48425.0,48425.0,48425.0,48425.0,48425.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133161,1,B,48415.0,48415.0,48415.0,48415.0,48415.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133464,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133465,-1,S,48315.0,48315.0,48315.0,48315.0,48315.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133765,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133766,1,B,48225.0,48225.0,48225.0,48225.0,48225.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133940,-1,S,48125.0,48125.0,48125.0,48125.0,48125.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482133941,-1,S,48125.0,48125.0,48125.0,48125.0,48125.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482134564,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482134565,1,B,48055.0,48055.0,48055.0,48055.0,48055.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135550,-1,S,48190.0,48190.0,48190.0,48190.0,48190.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135551,-1,S,48220.0,48220.0,48220.0,48220.0,48220.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135872,1,B,48020.0,48020.0,48020.0,48020.0,48020.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135873,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135967,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482135968,-1,S,48085.0,48085.0,48085.0,48085.0,48085.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136273,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136274,1,B,48120.0,48120.0,48120.0,48120.0,48120.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136307,-1,S,48110.0,48110.0,48110.0,48110.0,48110.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136308,-1,S,48115.0,48115.0,48115.0,48115.0,48115.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136457,1,B,48145.0,48145.0,48145.0,48145.0,48145.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136458,1,B,48145.0,48145.0,48145.0,48145.0,48145.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136920,-1,S,48075.0,48075.0,48075.0,48075.0,48075.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482136921,-1,S,48100.0,48100.0,48100.0,48100.0,48100.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137048,1,B,48140.0,48140.0,48140.0,48140.0,48140.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137049,1,B,48140.0,48140.0,48140.0,48140.0,48140.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137676,-1,S,48035.0,48035.0,48035.0,48035.0,48035.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137677,-1,S,48055.0,48055.0,48055.0,48055.0,48055.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137820,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482137821,1,B,48080.0,48080.0,48080.0,48080.0,48080.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138516,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138517,-1,S,48050.0,48050.0,48050.0,48050.0,48050.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138846,1,B,48050.0,48050.0,48050.0,48050.0,48050.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138847,1,B,48030.0,48030.0,48030.0,48030.0,48030.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138891,-1,S,48020.0,48020.0,48020.0,48020.0,48020.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482138892,-1,S,48030.0,48030.0,48030.0,48030.0,48030.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139029,1,B,48055.0,48055.0,48055.0,48055.0,48055.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139030,1,B,48055.0,48055.0,48055.0,48055.0,48055.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139113,-1,S,47925.0,47925.0,47925.0,47925.0,47925.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482139114,-1,S,47985.0,47985.0,47985.0,47985.0,47985.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140698,1,B,48025.0,48025.0,48025.0,48025.0,48025.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482140699,1,B,48000.0,48000.0,48000.0,48000.0,48000.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141101,-1,S,48270.0,48270.0,48270.0,48270.0,48270.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141102,-1,S,48280.0,48280.0,48280.0,48280.0,48280.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141188,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141189,1,B,48220.0,48220.0,48220.0,48220.0,48220.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141202,-1,S,48155.0,48155.0,48155.0,48155.0,48155.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141203,-1,S,48150.0,48150.0,48150.0,48150.0,48150.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141314,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141315,1,B,48075.0,48075.0,48075.0,48075.0,48075.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141397,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141398,-1,S,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141553,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482141554,1,B,48010.0,48010.0,48010.0,48010.0,48010.0
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,1482142569,-1,S,48040.0,48040.0,48040.0,48040.0,48040.0
