Variant,Sec,Date,TotalTrades,AvgReturnBps,TotalLongTrades,AvgLongReturn,TotalShortTrades,AvgShortReturn,TotalPosTrades,AvgPosReturn,TotalNegTrades,AvgNegReturn,10%ileRet,90%ileRet,10%ileLongRet,90%ileLongRet,10%ileShortRet,90%ileShortRet,MaxConsecutiveLosses,MaxConsecutiveProfits,MaxDrawdown,StrikeRate,TotalPosRet/TotalRet,AvgPosRet/AvgNegRet,AvgDuration,AvgLongDuration,AvgShortDuration,AvgProfitDuration,AvgLossDuration,nextTradeSlippage, avgCaseSlippage, bestCaseSlippage, worstCaseSlippage, avgSignalDuration
13_5_MaxPos_1,LAURUSLABS-EQ,20161219,96,1.50445160521329,48,0.806246283007419,48,2.20265692741916,40,24.8615024924806,56,-15.1791561714062,-21.8351962568235,35.1748396441134,-21.8351962568235,42.608469732398,-20.6654267410622,35.1748396441134,13,6,196.578315128038,41.6666666666667,6.885538448675,-1.63787118412508,215.0625,215.125,215,303.35,152,0,0,0,0,0.0969295774647887
