Variant,Sec,Date,TotalTrades,AvgReturnBps,TotalLongTrades,AvgLongReturn,TotalShortTrades,AvgShortReturn,TotalPosTrades,AvgPosReturn,TotalNegTrades,AvgNegReturn,10%ileRet,90%ileRet,10%ileLongRet,90%ileLongRet,10%ileShortRet,90%ileShortRet,MaxConsecutiveLosses,MaxConsecutiveProfits,MaxDrawdown,StrikeRate,TotalPosRet/TotalRet,AvgPosRet/AvgNegRet,AvgDuration,AvgLongDuration,AvgShortDuration,AvgProfitDuration,AvgLossDuration,nextTradeSlippage, avgCaseSlippage, bestCaseSlippage, worstCaseSlippage, avgSignalDuration
20_30_MaxPos_1,LAURUSLABS-EQ,20161219,120,-0.46702486912988,60,-0.834209339766093,60,-0.099840398493668,41,23.6484584447021,79,-12.9826554497262,-22.002200220022,30.3649023611329,-22.002200220022,30.3649023611329,-20.6654267410622,32.4454445549218,22,4,403.763735622679,34.1666666666667,-17.3007702644621,-1.82154248306734,171.833333333333,176.166666666667,167.5,254.90243902439,128.721518987342,0,0,0,0,0.0968075117370892
